Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_B12001_001,SE_B12001_002,SE_B12001_003,SE_B12001_004
"06037620522","14000US06037620522","Census Tract 6205.22","Census Tract 6205.22, Los Angeles County, California","ca","140","00","ACSSF","0005906",,,,,"06","037",,,,"620522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673,105,1441,2127
"06037620601","14000US06037620601","Census Tract 6206.01","Census Tract 6206.01, Los Angeles County, California","ca","140","00","ACSSF","0005907",,,,,"06","037",,,,"620601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760,131,1554,2075
"06037620602","14000US06037620602","Census Tract 6206.02","Census Tract 6206.02, Los Angeles County, California","ca","140","00","ACSSF","0005908",,,,,"06","037",,,,"620602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3948,244,1492,2212
"06037620701","14000US06037620701","Census Tract 6207.01","Census Tract 6207.01, Los Angeles County, California","ca","140","00","ACSSF","0005909",,,,,"06","037",,,,"620701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5207,129,1629,3449
"06037620702","14000US06037620702","Census Tract 6207.02","Census Tract 6207.02, Los Angeles County, California","ca","140","00","ACSSF","0005910",,,,,"06","037",,,,"620702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5181,109,1759,3313
"06037620800","14000US06037620800","Census Tract 6208","Census Tract 6208, Los Angeles County, California","ca","140","00","ACSSF","0005911",,,,,"06","037",,,,"620800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5223,320,1346,3557
"06037620901","14000US06037620901","Census Tract 6209.01","Census Tract 6209.01, Los Angeles County, California","ca","140","00","ACSSF","0005912",,,,,"06","037",,,,"620901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1912,38,354,1520
"06037620904","14000US06037620904","Census Tract 6209.04","Census Tract 6209.04, Los Angeles County, California","ca","140","00","ACSSF","0005913",,,,,"06","037",,,,"620904",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,0,423,1683
"06037621001","14000US06037621001","Census Tract 6210.01","Census Tract 6210.01, Los Angeles County, California","ca","140","00","ACSSF","0005914",,,,,"06","037",,,,"621001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3361,67,885,2409
"06037621002","14000US06037621002","Census Tract 6210.02","Census Tract 6210.02, Los Angeles County, California","ca","140","00","ACSSF","0005915",,,,,"06","037",,,,"621002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,3,83,709
"06037621004","14000US06037621004","Census Tract 6210.04","Census Tract 6210.04, Los Angeles County, California","ca","140","00","ACSSF","0005916",,,,,"06","037",,,,"621004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3352,136,719,2497
"06037621102","14000US06037621102","Census Tract 6211.02","Census Tract 6211.02, Los Angeles County, California","ca","140","00","ACSSF","0005917",,,,,"06","037",,,,"621102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2241,47,565,1629
"06037621104","14000US06037621104","Census Tract 6211.04","Census Tract 6211.04, Los Angeles County, California","ca","140","00","ACSSF","0005918",,,,,"06","037",,,,"621104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5634,149,1084,4401
"06037621201","14000US06037621201","Census Tract 6212.01","Census Tract 6212.01, Los Angeles County, California","ca","140","00","ACSSF","0005919",,,,,"06","037",,,,"621201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4642,179,1710,2753
"06037621204","14000US06037621204","Census Tract 6212.04","Census Tract 6212.04, Los Angeles County, California","ca","140","00","ACSSF","0005920",,,,,"06","037",,,,"621204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626,92,764,1770
"06037621301","14000US06037621301","Census Tract 6213.01","Census Tract 6213.01, Los Angeles County, California","ca","140","00","ACSSF","0005921",,,,,"06","037",,,,"621301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5099,53,1769,3277
"06037621324","14000US06037621324","Census Tract 6213.24","Census Tract 6213.24, Los Angeles County, California","ca","140","00","ACSSF","0005922",,,,,"06","037",,,,"621324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071,126,831,2114
"06037621326","14000US06037621326","Census Tract 6213.26","Census Tract 6213.26, Los Angeles County, California","ca","140","00","ACSSF","0005923",,,,,"06","037",,,,"621326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2691,70,994,1627
"06037621400","14000US06037621400","Census Tract 6214","Census Tract 6214, Los Angeles County, California","ca","140","00","ACSSF","0005924",,,,,"06","037",,,,"621400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220,66,1014,2140
"06037650001","14000US06037650001","Census Tract 6500.01","Census Tract 6500.01, Los Angeles County, California","ca","140","00","ACSSF","0005925",,,,,"06","037",,,,"650001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4210,239,2096,1875
"06037650003","14000US06037650003","Census Tract 6500.03","Census Tract 6500.03, Los Angeles County, California","ca","140","00","ACSSF","0005926",,,,,"06","037",,,,"650003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2257,222,1341,694
"06037650004","14000US06037650004","Census Tract 6500.04","Census Tract 6500.04, Los Angeles County, California","ca","140","00","ACSSF","0005927",,,,,"06","037",,,,"650004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2880,228,1430,1222
"06037650101","14000US06037650101","Census Tract 6501.01","Census Tract 6501.01, Los Angeles County, California","ca","140","00","ACSSF","0005928",,,,,"06","037",,,,"650101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4543,427,2025,2091
"06037650102","14000US06037650102","Census Tract 6501.02","Census Tract 6501.02, Los Angeles County, California","ca","140","00","ACSSF","0005929",,,,,"06","037",,,,"650102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1570,171,699,700
"06037650200","14000US06037650200","Census Tract 6502","Census Tract 6502, Los Angeles County, California","ca","140","00","ACSSF","0005930",,,,,"06","037",,,,"650200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170,512,2345,1313
"06037650300","14000US06037650300","Census Tract 6503","Census Tract 6503, Los Angeles County, California","ca","140","00","ACSSF","0005931",,,,,"06","037",,,,"650300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4740,294,2095,2351
"06037650401","14000US06037650401","Census Tract 6504.01","Census Tract 6504.01, Los Angeles County, California","ca","140","00","ACSSF","0005932",,,,,"06","037",,,,"650401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3394,142,1594,1658
"06037650501","14000US06037650501","Census Tract 6505.01","Census Tract 6505.01, Los Angeles County, California","ca","140","00","ACSSF","0005933",,,,,"06","037",,,,"650501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209,206,892,1111
"06037650502","14000US06037650502","Census Tract 6505.02","Census Tract 6505.02, Los Angeles County, California","ca","140","00","ACSSF","0005934",,,,,"06","037",,,,"650502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2996,122,1194,1680
"06037650602","14000US06037650602","Census Tract 6506.02","Census Tract 6506.02, Los Angeles County, California","ca","140","00","ACSSF","0005935",,,,,"06","037",,,,"650602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5587,217,2072,3298
"06037650603","14000US06037650603","Census Tract 6506.03","Census Tract 6506.03, Los Angeles County, California","ca","140","00","ACSSF","0005936",,,,,"06","037",,,,"650603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2864,125,1267,1472
"06037650604","14000US06037650604","Census Tract 6506.04","Census Tract 6506.04, Los Angeles County, California","ca","140","00","ACSSF","0005937",,,,,"06","037",,,,"650604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4100,338,1832,1930
"06037650605","14000US06037650605","Census Tract 6506.05","Census Tract 6506.05, Los Angeles County, California","ca","140","00","ACSSF","0005938",,,,,"06","037",,,,"650605",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2233,152,785,1296
"06037650701","14000US06037650701","Census Tract 6507.01","Census Tract 6507.01, Los Angeles County, California","ca","140","00","ACSSF","0005939",,,,,"06","037",,,,"650701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1887,83,854,950
"06037650702","14000US06037650702","Census Tract 6507.02","Census Tract 6507.02, Los Angeles County, California","ca","140","00","ACSSF","0005940",,,,,"06","037",,,,"650702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3403,90,1507,1806
"06037650800","14000US06037650800","Census Tract 6508","Census Tract 6508, Los Angeles County, California","ca","140","00","ACSSF","0005941",,,,,"06","037",,,,"650800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4892,121,1460,3311
"06037650901","14000US06037650901","Census Tract 6509.01","Census Tract 6509.01, Los Angeles County, California","ca","140","00","ACSSF","0005942",,,,,"06","037",,,,"650901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4105,196,2201,1708
"06037650902","14000US06037650902","Census Tract 6509.02","Census Tract 6509.02, Los Angeles County, California","ca","140","00","ACSSF","0005943",,,,,"06","037",,,,"650902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4800,179,2195,2426
"06037651001","14000US06037651001","Census Tract 6510.01","Census Tract 6510.01, Los Angeles County, California","ca","140","00","ACSSF","0005944",,,,,"06","037",,,,"651001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687,323,1931,1433
"06037651002","14000US06037651002","Census Tract 6510.02","Census Tract 6510.02, Los Angeles County, California","ca","140","00","ACSSF","0005945",,,,,"06","037",,,,"651002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3672,254,1796,1622
"06037651101","14000US06037651101","Census Tract 6511.01","Census Tract 6511.01, Los Angeles County, California","ca","140","00","ACSSF","0005946",,,,,"06","037",,,,"651101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3612,202,1504,1906
"06037651102","14000US06037651102","Census Tract 6511.02","Census Tract 6511.02, Los Angeles County, California","ca","140","00","ACSSF","0005947",,,,,"06","037",,,,"651102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2708,77,1090,1541
"06037651201","14000US06037651201","Census Tract 6512.01","Census Tract 6512.01, Los Angeles County, California","ca","140","00","ACSSF","0005948",,,,,"06","037",,,,"651201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3732,95,1612,2025
"06037651221","14000US06037651221","Census Tract 6512.21","Census Tract 6512.21, Los Angeles County, California","ca","140","00","ACSSF","0005949",,,,,"06","037",,,,"651221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2695,136,1035,1524
"06037651222","14000US06037651222","Census Tract 6512.22","Census Tract 6512.22, Los Angeles County, California","ca","140","00","ACSSF","0005950",,,,,"06","037",,,,"651222",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4269,216,1714,2339
"06037651302","14000US06037651302","Census Tract 6513.02","Census Tract 6513.02, Los Angeles County, California","ca","140","00","ACSSF","0005951",,,,,"06","037",,,,"651302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4257,162,1540,2555
"06037651304","14000US06037651304","Census Tract 6513.04","Census Tract 6513.04, Los Angeles County, California","ca","140","00","ACSSF","0005952",,,,,"06","037",,,,"651304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3759,136,1490,2133
"06037651401","14000US06037651401","Census Tract 6514.01","Census Tract 6514.01, Los Angeles County, California","ca","140","00","ACSSF","0005953",,,,,"06","037",,,,"651401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,107,904,943
"06037651402","14000US06037651402","Census Tract 6514.02","Census Tract 6514.02, Los Angeles County, California","ca","140","00","ACSSF","0005954",,,,,"06","037",,,,"651402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4384,200,1588,2596
"06037670001","14000US06037670001","Census Tract 6700.01","Census Tract 6700.01, Los Angeles County, California","ca","140","00","ACSSF","0005955",,,,,"06","037",,,,"670001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514,289,1374,851
"06037670002","14000US06037670002","Census Tract 6700.02","Census Tract 6700.02, Los Angeles County, California","ca","140","00","ACSSF","0005956",,,,,"06","037",,,,"670002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734,440,1399,895
"06037670003","14000US06037670003","Census Tract 6700.03","Census Tract 6700.03, Los Angeles County, California","ca","140","00","ACSSF","0005957",,,,,"06","037",,,,"670003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4185,414,2288,1483
"06037670100","14000US06037670100","Census Tract 6701","Census Tract 6701, Los Angeles County, California","ca","140","00","ACSSF","0005958",,,,,"06","037",,,,"670100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4832,644,2478,1710
"06037670201","14000US06037670201","Census Tract 6702.01","Census Tract 6702.01, Los Angeles County, California","ca","140","00","ACSSF","0005959",,,,,"06","037",,,,"670201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2813,59,975,1779
"06037670202","14000US06037670202","Census Tract 6702.02","Census Tract 6702.02, Los Angeles County, California","ca","140","00","ACSSF","0005960",,,,,"06","037",,,,"670202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897,7,618,1272
"06037670324","14000US06037670324","Census Tract 6703.24","Census Tract 6703.24, Los Angeles County, California","ca","140","00","ACSSF","0005961",,,,,"06","037",,,,"670324",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3654,29,709,2916
"06037670326","14000US06037670326","Census Tract 6703.26","Census Tract 6703.26, Los Angeles County, California","ca","140","00","ACSSF","0005962",,,,,"06","037",,,,"670326",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733,27,584,2122
"06037670328","14000US06037670328","Census Tract 6703.28","Census Tract 6703.28, Los Angeles County, California","ca","140","00","ACSSF","0005963",,,,,"06","037",,,,"670328",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3412,14,807,2591
"06037670403","14000US06037670403","Census Tract 6704.03","Census Tract 6704.03, Los Angeles County, California","ca","140","00","ACSSF","0005964",,,,,"06","037",,,,"670403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956,29,482,1445
"06037670405","14000US06037670405","Census Tract 6704.05","Census Tract 6704.05, Los Angeles County, California","ca","140","00","ACSSF","0005965",,,,,"06","037",,,,"670405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,22,634,1514
"06037670406","14000US06037670406","Census Tract 6704.06","Census Tract 6704.06, Los Angeles County, California","ca","140","00","ACSSF","0005966",,,,,"06","037",,,,"670406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1321,11,383,927
"06037670407","14000US06037670407","Census Tract 6704.07","Census Tract 6704.07, Los Angeles County, California","ca","140","00","ACSSF","0005967",,,,,"06","037",,,,"670407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4378,158,1175,3045
"06037670411","14000US06037670411","Census Tract 6704.11","Census Tract 6704.11, Los Angeles County, California","ca","140","00","ACSSF","0005968",,,,,"06","037",,,,"670411",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3151,40,737,2374
"06037670413","14000US06037670413","Census Tract 6704.13","Census Tract 6704.13, Los Angeles County, California","ca","140","00","ACSSF","0005969",,,,,"06","037",,,,"670413",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3334,82,817,2435
"06037670416","14000US06037670416","Census Tract 6704.16","Census Tract 6704.16, Los Angeles County, California","ca","140","00","ACSSF","0005970",,,,,"06","037",,,,"670416",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3388,142,1264,1982
"06037670500","14000US06037670500","Census Tract 6705","Census Tract 6705, Los Angeles County, California","ca","140","00","ACSSF","0005971",,,,,"06","037",,,,"670500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,27,310,800
"06037670602","14000US06037670602","Census Tract 6706.02","Census Tract 6706.02, Los Angeles County, California","ca","140","00","ACSSF","0005972",,,,,"06","037",,,,"670602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5007,104,1587,3316
"06037670701","14000US06037670701","Census Tract 6707.01","Census Tract 6707.01, Los Angeles County, California","ca","140","00","ACSSF","0005973",,,,,"06","037",,,,"670701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5243,174,2170,2899
"06037670702","14000US06037670702","Census Tract 6707.02","Census Tract 6707.02, Los Angeles County, California","ca","140","00","ACSSF","0005974",,,,,"06","037",,,,"670702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4262,100,989,3173
"06037700101","14000US06037700101","Census Tract 7001.01","Census Tract 7001.01, Los Angeles County, California","ca","140","00","ACSSF","0005975",,,,,"06","037",,,,"700101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4522,95,1809,2618
"06037700102","14000US06037700102","Census Tract 7001.02","Census Tract 7001.02, Los Angeles County, California","ca","140","00","ACSSF","0005976",,,,,"06","037",,,,"700102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3957,205,1718,2034
"06037700200","14000US06037700200","Census Tract 7002","Census Tract 7002, Los Angeles County, California","ca","140","00","ACSSF","0005977",,,,,"06","037",,,,"700200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6781,109,2572,4100
"06037700300","14000US06037700300","Census Tract 7003","Census Tract 7003, Los Angeles County, California","ca","140","00","ACSSF","0005978",,,,,"06","037",,,,"700300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5967,248,1931,3788
"06037700400","14000US06037700400","Census Tract 7004","Census Tract 7004, Los Angeles County, California","ca","140","00","ACSSF","0005979",,,,,"06","037",,,,"700400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699,61,1541,3097
"06037700501","14000US06037700501","Census Tract 7005.01","Census Tract 7005.01, Los Angeles County, California","ca","140","00","ACSSF","0005980",,,,,"06","037",,,,"700501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3211,39,851,2321
"06037700502","14000US06037700502","Census Tract 7005.02","Census Tract 7005.02, Los Angeles County, California","ca","140","00","ACSSF","0005981",,,,,"06","037",,,,"700502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4023,43,1306,2674
"06037700600","14000US06037700600","Census Tract 7006","Census Tract 7006, Los Angeles County, California","ca","140","00","ACSSF","0005982",,,,,"06","037",,,,"700600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3534,196,886,2452
"06037700700","14000US06037700700","Census Tract 7007","Census Tract 7007, Los Angeles County, California","ca","140","00","ACSSF","0005983",,,,,"06","037",,,,"700700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2286,155,640,1491
"06037700801","14000US06037700801","Census Tract 7008.01","Census Tract 7008.01, Los Angeles County, California","ca","140","00","ACSSF","0005984",,,,,"06","037",,,,"700801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3771,225,1576,1970
"06037700802","14000US06037700802","Census Tract 7008.02","Census Tract 7008.02, Los Angeles County, California","ca","140","00","ACSSF","0005985",,,,,"06","037",,,,"700802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3219,132,1212,1875
"06037700901","14000US06037700901","Census Tract 7009.01","Census Tract 7009.01, Los Angeles County, California","ca","140","00","ACSSF","0005986",,,,,"06","037",,,,"700901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598,93,752,1753
"06037700902","14000US06037700902","Census Tract 7009.02","Census Tract 7009.02, Los Angeles County, California","ca","140","00","ACSSF","0005987",,,,,"06","037",,,,"700902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5333,99,1592,3642
"06037701000","14000US06037701000","Census Tract 7010","Census Tract 7010, Los Angeles County, California","ca","140","00","ACSSF","0005988",,,,,"06","037",,,,"701000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4466,89,1640,2737
"06037701100","14000US06037701100","Census Tract 7011","Census Tract 7011, Los Angeles County, California","ca","140","00","ACSSF","0005989",,,,,"06","037",,,,"701100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,228,674,115
"06037701201","14000US06037701201","Census Tract 7012.01","Census Tract 7012.01, Los Angeles County, California","ca","140","00","ACSSF","0005990",,,,,"06","037",,,,"701201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2849,47,555,2247
"06037701202","14000US06037701202","Census Tract 7012.02","Census Tract 7012.02, Los Angeles County, California","ca","140","00","ACSSF","0005991",,,,,"06","037",,,,"701202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2662,28,687,1947
"06037701302","14000US06037701302","Census Tract 7013.02","Census Tract 7013.02, Los Angeles County, California","ca","140","00","ACSSF","0005992",,,,,"06","037",,,,"701302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4170,27,660,3483
"06037701304","14000US06037701304","Census Tract 7013.04","Census Tract 7013.04, Los Angeles County, California","ca","140","00","ACSSF","0005993",,,,,"06","037",,,,"701304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4751,63,1047,3641
"06037701402","14000US06037701402","Census Tract 7014.02","Census Tract 7014.02, Los Angeles County, California","ca","140","00","ACSSF","0005994",,,,,"06","037",,,,"701402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5155,119,1331,3705
"06037701501","14000US06037701501","Census Tract 7015.01","Census Tract 7015.01, Los Angeles County, California","ca","140","00","ACSSF","0005995",,,,,"06","037",,,,"701501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4181,32,990,3159
